,DateTime,Most recent forecast [MW],Day-Ahead forecast [MW],Week-Ahead forecast [MW],Real-time Upscaled Measurement [MW],Corrected Upscaled Measurement [MW],Monitored Capacity [MWp],Day-Ahead forecast (11h00) [MW],predictions,RMSE_predictions,RMSE_elia
3316,2022-07-17 12:00:00,66067.99,68582.44,60480.09,66512.95,66512.95,96949.12,67282.7,23084.453628244104,14295.481527454524,1576.2004608557265
3317,2022-07-17 16:00:00,36408.99,37058.18,32076.22,35818.05,35818.05,96949.12,36681.64,9783.558717804477,14295.481527454524,1576.2004608557265
3318,2022-07-17 20:00:00,1310.07,1285.6200000000001,1281.13,1449.21,1449.21,96949.12,1308.18,-420.234813954914,14295.481527454524,1576.2004608557265
3319,2022-07-18 00:00:00,0.0,0.0,0.0,0.0,0.0,96949.12,0.0,-589.943977392735,14295.481527454524,1576.2004608557265
3320,2022-07-18 04:00:00,2491.96,2385.0,2218.42,2790.6099999999997,2790.6099999999997,96949.12,2403.99,-301.84067840796894,14295.481527454524,1576.2004608557265
3321,2022-07-18 08:00:00,42281.25,42893.23,41428.520000000004,41764.91,41764.91,96949.12,43926.06,7722.251982510537,14295.481527454524,1576.2004608557265
3322,2022-07-18 12:00:00,66890.36,66923.95999999999,65955.3,64077.08,64077.08,96949.12,68327.7,11110.849772839696,14295.481527454524,1576.2004608557265
3323,2022-07-18 16:00:00,37166.84,36701.32,35013.73,34635.15,34635.15,96949.12,37285.08,5359.758963592127,14295.481527454524,1576.2004608557265
3324,2022-07-18 20:00:00,1154.34,1159.26,1128.93,1358.8700000000001,1358.8700000000001,96949.12,1185.3500000000001,-452.6752792084869,14295.481527454524,1576.2004608557265
3325,2022-07-19 00:00:00,0.0,0.0,0.0,0.0,0.0,96949.12,0.0,-553.0848945040908,14295.481527454524,1576.2004608557265
3326,2022-07-19 04:00:00,2257.58,2286.9700000000003,2073.7,2616.8,2616.8,96949.12,2304.2,-395.6591999779921,14295.481527454524,1576.2004608557265
3327,2022-07-19 08:00:00,43239.2,44198.92,41217.94,41359.78,41359.78,96949.12,44342.71,10087.50761965692,14295.481527454524,1576.2004608557265
3328,2022-07-19 12:00:00,66555.21,68269.55,63226.88,65167.42,65167.42,96949.12,68346.89,19625.717158400566,14295.481527454524,1576.2004608557265
3329,2022-07-19 16:00:00,37122.07,37687.65,33380.37,36006.6,36006.6,96949.12,37666.41,9701.449565707595,14295.481527454524,1576.2004608557265
3330,2022-07-19 20:00:00,1087.27,1132.04,1123.57,1275.2,1275.2,96949.12,1132.86,-367.3025837960746,14295.481527454524,1576.2004608557265
3331,2022-07-20 00:00:00,0.0,0.0,0.0,0.0,0.0,96949.12,0.0,-558.1406364662107,14295.481527454524,1576.2004608557265
3332,2022-07-20 04:00:00,2301.3599999999997,2012.49,2179.5699999999997,2319.48,2319.48,96949.12,2350.98,-505.31448456120677,14295.481527454524,1576.2004608557265
3333,2022-07-20 08:00:00,23581.55,23108.12,37439.63,19965.96,19965.96,96949.12,26548.32,3478.1114664653687,14295.481527454524,1576.2004608557265
3334,2022-07-20 12:00:00,34970.04,36957.39,55970.74,40792.57,40792.57,96949.12,38505.880000000005,7508.606450461745,14295.481527454524,1576.2004608557265
3335,2022-07-20 16:00:00,18364.91,18333.06,33190.48,14396.3,14396.3,96949.12,17077.19,3552.5787280598656,14295.481527454524,1576.2004608557265
3336,2022-07-20 20:00:00,915.07,865.95,1106.43,504.53999999999996,504.53999999999996,96949.12,963.1,-557.56146229635,14295.481527454524,1576.2004608557265
3337,2022-07-21 00:00:00,0.0,0.0,0.0,0.0,0.0,96949.12,0.0,-564.4265915110055,14295.481527454524,1576.2004608557265
3338,2022-07-21 04:00:00,1506.69,1622.95,2109.02,1117.37,1117.37,96949.12,1776.68,-434.11338549838405,14295.481527454524,1576.2004608557265
3339,2022-07-21 08:00:00,13842.17,15010.6,31833.52,6271.01,6271.01,96949.12,17882.43,7198.874974167198,14295.481527454524,1576.2004608557265
3340,2022-07-21 12:00:00,27578.48,26777.76,45231.38,13551.98,13551.98,96949.12,31215.75,16080.432619899959,14295.481527454524,1576.2004608557265
3341,2022-07-21 16:00:00,20138.05,19496.23,26865.36,12551.04,12551.04,96949.12,20844.89,9094.435747451334,14295.481527454524,1576.2004608557265
3342,2022-07-21 20:00:00,1234.3799999999999,1237.8600000000001,1156.99,760.75,760.75,96949.12,1217.92,-492.2071084711608,14295.481527454524,1576.2004608557265
3343,2022-07-22 00:00:00,0.0,0.0,0.0,0.0,0.0,96949.12,0.0,-548.1389959190134,14295.481527454524,1576.2004608557265
3344,2022-07-22 04:00:00,2447.51,2478.4300000000003,1901.95,2391.91,2391.91,96949.12,2279.39,-306.80573001109997,14295.481527454524,1576.2004608557265
3345,2022-07-22 08:00:00,31947.36,30252.61,21027.08,33396.9,33396.9,96949.12,30275.23,13750.972500186712,14295.481527454524,1576.2004608557265
3346,2022-07-22 12:00:00,42802.03,44417.72,33860.49,46394.95,46394.95,96949.12,42667.87,22808.91470910251,14295.481527454524,1576.2004608557265
3347,2022-07-22 16:00:00,18489.12,19144.71,22372.32,16280.0,16280.0,96949.12,17676.57,8243.064778248818,14295.481527454524,1576.2004608557265
3348,2022-07-22 20:00:00,1063.22,950.5699999999999,1018.55,723.3100000000001,723.3100000000001,96949.12,906.68,-484.90637087154204,14295.481527454524,1576.2004608557265
3349,2022-07-23 00:00:00,0.0,0.0,0.0,0.0,0.0,96949.12,0.0,-552.2667168610823,14295.481527454524,1576.2004608557265
3350,2022-07-23 04:00:00,2353.15,2355.05,2114.06,2564.49,2564.49,96949.12,2342.48,-426.59214263963514,14295.481527454524,1576.2004608557265
3351,2022-07-23 08:00:00,40717.03,41372.45,34011.1,40847.97,40847.97,96949.12,38448.68,7713.363017721549,14295.481527454524,1576.2004608557265
3352,2022-07-23 12:00:00,62249.06,60490.479999999996,51609.87,62948.97,62948.97,96949.12,57249.46,21247.231965745243,14295.481527454524,1576.2004608557265
3353,2022-07-23 16:00:00,31192.47,30254.03,29366.5,31529.93,31529.93,96949.12,29189.2,9176.790451061726,14295.481527454524,1576.2004608557265
3354,2022-07-23 20:00:00,1291.72,1288.46,1140.85,1322.82,1322.82,96949.12,1311.3600000000001,-504.0161718587857,14295.481527454524,1576.2004608557265
3355,2022-07-24 00:00:00,0.0,0.0,0.0,0.0,0.0,96949.12,0.0,-585.2894666036871,14295.481527454524,1576.2004608557265
3356,2022-07-24 04:00:00,2234.9,2340.47,1754.03,2328.14,2328.14,96949.12,2347.34,-392.850090663461,14295.481527454524,1576.2004608557265
3357,2022-07-24 08:00:00,41540.85,37599.11,26428.62,42978.87,42978.87,96949.12,39230.8,10754.33123856336,14295.481527454524,1576.2004608557265
3358,2022-07-24 12:00:00,65978.33,64468.47,49487.97,67331.15,67331.15,96949.12,64911.630000000005,29385.879073193966,14295.481527454524,1576.2004608557265
3359,2022-07-24 16:00:00,36185.96,35795.54,29317.52,35533.39,35533.39,96949.12,35801.33,12597.338749524504,14295.481527454524,1576.2004608557265
3360,2022-07-24 20:00:00,1127.75,1097.43,1079.97,1280.17,1280.17,96949.12,1088.35,-534.7916341497656,14295.481527454524,1576.2004608557265
3361,2022-07-25 00:00:00,0.0,0.0,0.0,0.0,0.0,96949.12,0.0,-585.9704628011491,14295.481527454524,1576.2004608557265
3362,2022-07-25 04:00:00,2083.85,2231.21,1942.28,1798.04,1798.04,96949.12,2084.19,-338.6395193252992,14295.481527454524,1576.2004608557265
3363,2022-07-25 08:00:00,28036.65,30926.79,40816.82,31629.15,31629.15,96949.12,27748.15,13072.63087828666,14295.481527454524,1576.2004608557265
3364,2022-07-25 12:00:00,40998.91,42913.27,64631.58,39395.5,39395.5,96949.12,41631.57,19941.593315769136,14295.481527454524,1576.2004608557265
3365,2022-07-25 16:00:00,22314.899999999998,25925.510000000002,34547.03,23502.48,23502.48,96949.12,25955.61,4589.793232147768,14295.481527454524,1576.2004608557265
3366,2022-07-25 20:00:00,1124.56,1164.0900000000001,985.04,982.06,982.06,96949.12,1174.04,-566.3872384958621,14295.481527454524,1576.2004608557265
3367,2022-07-26 00:00:00,0.0,0.0,0.0,0.0,0.0,96949.12,0.0,-583.2877306655702,14295.481527454524,1576.2004608557265
3368,2022-07-26 04:00:00,1858.93,2158.8199999999997,2048.05,1444.22,1444.22,96949.12,2127.54,-445.87579409844244,14295.481527454524,1576.2004608557265
3369,2022-07-26 08:00:00,23691.13,25895.58,32635.52,22053.53,22053.53,96949.12,22867.8,8001.05248055555,14295.481527454524,1576.2004608557265
3370,2022-07-26 12:00:00,32532.629999999997,31830.59,45827.58,33029.85,33029.85,96949.12,38473.24,18725.683772457094,14295.481527454524,1576.2004608557265
3371,2022-07-26 16:00:00,16892.0,22486.03,20612.22,19832.01,19832.01,96949.12,24862.75,6254.7660737551005,14295.481527454524,1576.2004608557265
3372,2022-07-26 20:00:00,882.1,1137.08,897.3199999999999,974.01,974.01,96949.12,1171.21,-540.4799168106821,14295.481527454524,1576.2004608557265
3373,2022-07-27 00:00:00,0.0,0.0,0.0,0.0,0.0,96949.12,0.0,-560.5938597871643,14295.481527454524,1576.2004608557265
3374,2022-07-27 04:00:00,1961.1999999999998,1959.7,1774.8700000000001,2449.41,2449.41,96949.12,1968.19,-410.43976408108136,14295.481527454524,1576.2004608557265
3375,2022-07-27 08:00:00,40017.21,40382.44,22348.5,36520.8,36520.8,96949.12,40626.21,3079.0342712698507,14295.481527454524,1576.2004608557265
3376,2022-07-27 12:00:00,49260.55,59331.13,36529.45,50363.6,50363.6,96949.12,59452.32,8158.886445398108,14295.481527454524,1576.2004608557265
3377,2022-07-27 16:00:00,26603.52,30417.92,23163.61,26725.38,26725.38,96949.12,31141.01,3586.5542176748813,14295.481527454524,1576.2004608557265
3378,2022-07-27 20:00:00,1105.55,1129.06,1057.41,1010.22,1010.22,96949.12,1088.35,-514.2248941823747,14295.481527454524,1576.2004608557265
3379,2022-07-28 00:00:00,0.0,0.0,0.0,0.0,0.0,96949.12,0.0,-562.1329766738322,14295.481527454524,1576.2004608557265
3380,2022-07-28 04:00:00,2113.24,2237.29,1886.0,2058.0299999999997,2058.0299999999997,96949.12,2198.52,-468.8505759083014,14295.481527454524,1576.2004608557265
3381,2022-07-28 08:00:00,39684.26,37793.13,38807.979999999996,40566.31,40566.31,96949.12,37631.78,10119.333715023697,14295.481527454524,1576.2004608557265
3382,2022-07-28 12:00:00,44982.28,49363.32,54957.63,50416.43,50416.43,96949.12,53368.29,20918.733805778324,14295.481527454524,1576.2004608557265
3383,2022-07-28 16:00:00,16898.72,18812.12,24117.84,24580.61,24580.61,96949.12,19481.77,8716.351897052675,14295.481527454524,1576.2004608557265
3384,2022-07-28 20:00:00,805.73,854.25,1059.25,976.04,976.04,96949.12,852.87,-516.8655551586394,14295.481527454524,1576.2004608557265
3385,2022-07-29 00:00:00,0.0,0.0,0.0,0.0,0.0,96949.12,0.0,-581.4667206413951,14295.481527454524,1576.2004608557265
3386,2022-07-29 04:00:00,2055.31,2011.9299999999998,1772.54,1874.4,1874.4,96949.12,2104.79,-448.63710271834395,14295.481527454524,1576.2004608557265
3387,2022-07-29 08:00:00,41676.23,35975.42,41947.34,40309.17,40309.17,96949.12,36359.86,9332.701911254526,14295.481527454524,1576.2004608557265
3388,2022-07-29 12:00:00,61736.62,56729.93,66950.52,59598.44,59598.44,96949.12,56030.67,21687.51565152556,14295.481527454524,1576.2004608557265
3389,2022-07-29 16:00:00,31975.41,30164.829999999998,35198.72,31451.8,31451.8,96949.12,29792.68,10541.08186295636,14295.481527454524,1576.2004608557265
3390,2022-07-29 20:00:00,923.2099999999999,925.16,838.09,1085.78,1085.78,96949.12,981.8,-465.476534411693,14295.481527454524,1576.2004608557265
3391,2022-07-30 00:00:00,0.0,0.0,0.0,0.0,0.0,96949.12,0.0,-560.9319023707602,14295.481527454524,1576.2004608557265
3392,2022-07-30 04:00:00,2037.58,2041.26,1558.13,2159.31,2159.31,96949.12,2039.73,-467.08751604131425,14295.481527454524,1576.2004608557265
3393,2022-07-30 08:00:00,40047.24,43021.17,32749.61,39207.19,39207.19,96949.12,41610.59,12617.195027112812,14295.481527454524,1576.2004608557265
3394,2022-07-30 12:00:00,51504.9,53052.81,54338.81,50995.44,50995.44,96949.12,54386.56,19983.781030201913,14295.481527454524,1576.2004608557265
3395,2022-07-30 16:00:00,24131.21,23490.14,30128.75,22878.65,22878.65,96949.12,24914.03,8357.872879492492,14295.481527454524,1576.2004608557265
3396,2022-07-30 20:00:00,898.41,879.55,881.3,718.74,718.74,96949.12,812.77,-501.23456431376746,14295.481527454524,1576.2004608557265
3397,2022-07-31 00:00:00,0.0,0.0,0.0,0.0,0.0,96949.12,0.0,-591.4393861099985,14295.481527454524,1576.2004608557265
3398,2022-07-31 04:00:00,1496.0,1369.66,1843.67,1108.68,1108.68,96949.12,1299.56,-550.437849188475,14295.481527454524,1576.2004608557265
3399,2022-07-31 08:00:00,24961.99,17031.23,27824.21,27002.14,27002.14,96949.12,17492.24,7998.760666429475,14295.481527454524,1576.2004608557265
3400,2022-07-31 12:00:00,31290.46,31485.72,38365.72,37818.33,37818.33,96949.12,27246.8,15448.400049035401,14295.481527454524,1576.2004608557265
3401,2022-07-31 16:00:00,14744.86,17348.35,19234.46,15824.93,15824.93,96949.12,15906.24,6076.364714141116,14295.481527454524,1576.2004608557265
3402,2022-07-31 20:00:00,626.31,791.61,811.0,535.05,535.05,48474.56,769.28,-564.1047553273011,14295.481527454524,1576.2004608557265
3403,2022-08-01 00:00:00,0.0,0.0,0.0,0.0,0.0,97828.32,0.0,-596.6846938405465,14295.481527454524,1576.2004608557265
3404,2022-08-01 04:00:00,1278.2,1099.94,1344.51,1100.6,1100.6,97828.32,1010.77,-541.4372403113451,14295.481527454524,1576.2004608557265
3405,2022-08-01 08:00:00,22798.55,18195.14,20888.81,25646.43,25646.43,97828.32,15950.98,7318.744710609317,14295.481527454524,1576.2004608557265
3406,2022-08-01 12:00:00,40265.0,35175.35,44824.72,49072.28,49072.28,97828.32,30496.71,15861.19768059969,14295.481527454524,1576.2004608557265
3407,2022-08-01 16:00:00,26872.4,24823.13,24121.77,30980.25,30980.25,97828.32,22927.31,8470.576440564395,14295.481527454524,1576.2004608557265
3408,2022-08-01 20:00:00,860.15,913.93,870.79,786.95,786.95,97828.32,918.98,-483.84067730291747,14295.481527454524,1576.2004608557265
3409,2022-08-02 00:00:00,0.0,0.0,0.0,0.0,0.0,97828.32,0.0,-592.1433004487213,14295.481527454524,1576.2004608557265
3410,2022-08-02 04:00:00,1863.76,1901.32,1212.97,2010.6100000000001,2010.6100000000001,97828.32,1945.37,-439.43579640417363,14295.481527454524,1576.2004608557265
3411,2022-08-02 08:00:00,36992.72,36085.6,15398.37,39430.17,39430.17,97828.32,34676.58,14627.776058148294,14295.481527454524,1576.2004608557265
3412,2022-08-02 12:00:00,54452.35,52622.25,28650.67,60642.340000000004,60642.340000000004,97828.32,48596.14,27629.492968941926,14295.481527454524,1576.2004608557265
3413,2022-08-02 16:00:00,30754.96,31299.83,17602.93,33178.07,33178.07,97828.32,29653.83,11139.107186210156,14295.481527454524,1576.2004608557265
3414,2022-08-02 20:00:00,812.95,819.7900000000001,557.1800000000001,857.39,857.39,97828.32,845.45,-454.6617909527663,14295.481527454524,1576.2004608557265
3415,2022-08-03 00:00:00,0.0,0.0,0.0,0.0,0.0,97828.32,0.0,-580.7315394099522,14295.481527454524,1576.2004608557265
3416,2022-08-03 04:00:00,1758.25,1771.36,1633.79,1944.31,1944.31,97828.32,1755.87,-456.3624807353225,14295.481527454524,1576.2004608557265
3417,2022-08-03 08:00:00,41798.47,41173.43,24268.19,41945.15,41945.15,97828.32,40860.82,4666.1492759841685,14295.481527454524,1576.2004608557265
3418,2022-08-03 12:00:00,65778.21,62525.14,41055.92,62946.15,62946.15,97828.32,64138.909999999996,21423.963575067373,14295.481527454524,1576.2004608557265
3419,2022-08-03 16:00:00,32340.63,32329.04,24503.55,31363.55,31363.55,97828.32,33236.9,8535.396801698207,14295.481527454524,1576.2004608557265
3420,2022-08-03 20:00:00,800.64,755.54,817.9300000000001,1009.27,1009.27,97828.32,745.63,-473.956082977159,14295.481527454524,1576.2004608557265
3421,2022-08-04 00:00:00,0.0,0.0,0.0,0.0,0.0,97828.32,0.0,-533.0406881574448,14295.481527454524,1576.2004608557265
3422,2022-08-04 04:00:00,1710.0,1806.87,1767.59,1592.08,1592.08,97828.32,1803.68,-416.41877973399124,14295.481527454524,1576.2004608557265
3423,2022-08-04 08:00:00,22828.93,26667.4,28681.72,20614.17,20614.17,97828.32,34857.92,3344.6191868578644,14295.481527454524,1576.2004608557265
3424,2022-08-04 12:00:00,36509.74,44824.16,47566.409999999996,45799.979999999996,45799.979999999996,97828.32,57719.3,15387.78745863706,14295.481527454524,1576.2004608557265
3425,2022-08-04 16:00:00,27212.37,27366.76,26991.62,26706.04,26706.04,97828.32,24058.58,7917.446446432323,14295.481527454524,1576.2004608557265
3426,2022-08-04 20:00:00,753.33,734.71,775.04,437.13,437.13,97828.32,577.8,-506.801217124993,14295.481527454524,1576.2004608557265
3427,2022-08-05 00:00:00,0.0,0.0,0.0,0.0,0.0,97828.32,0.0,-567.8988536130171,14295.481527454524,1576.2004608557265
3428,2022-08-05 04:00:00,1263.77,1216.17,1594.12,950.78,950.78,97828.32,1174.73,-420.6946500892099,14295.481527454524,1576.2004608557265
3429,2022-08-05 08:00:00,24900.27,29369.87,27959.079999999998,28694.61,28694.61,97828.32,28966.57,12605.670476078838,14295.481527454524,1576.2004608557265
3430,2022-08-05 12:00:00,44814.77,46930.8,53049.35,51743.12,51743.12,97828.32,46356.96,21864.45417892307,14295.481527454524,1576.2004608557265
3431,2022-08-05 16:00:00,29290.25,28091.05,30246.21,30739.39,30739.39,97828.32,27902.43,6821.520575464666,14295.481527454524,1576.2004608557265
3432,2022-08-05 20:00:00,685.41,692.57,702.71,800.18,800.18,97828.32,699.68,-530.4096855407115,14295.481527454524,1576.2004608557265
3433,2022-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,97828.32,0.0,-589.4026181559544,14295.481527454524,1576.2004608557265
3434,2022-08-06 04:00:00,1628.6399999999999,1598.58,1611.31,2107.44,2107.44,97828.32,1628.67,-447.3582704359945,14295.481527454524,1576.2004608557265
3435,2022-08-06 08:00:00,38975.55,39483.47,31998.02,38792.92,38792.92,97828.32,39731.91,11496.813535007836,14295.481527454524,1576.2004608557265
3436,2022-08-06 12:00:00,57859.630000000005,57955.89,40678.17,55936.62,55936.62,97828.32,58841.56,22683.648077795508,14295.481527454524,1576.2004608557265
3437,2022-08-06 16:00:00,31136.01,31693.99,21306.32,29749.41,29749.41,97828.32,31686.78,8958.990842208415,14295.481527454524,1576.2004608557265
3438,2022-08-06 20:00:00,649.1,642.06,712.61,680.91,680.91,97828.32,639.73,-473.63784821565264,14295.481527454524,1576.2004608557265
3439,2022-08-07 00:00:00,0.0,0.0,0.0,0.0,0.0,97828.32,0.0,-558.2555545745324,14295.481527454524,1576.2004608557265
3440,2022-08-07 04:00:00,1465.09,1473.21,1643.1299999999999,1807.65,1807.65,97828.32,1479.55,-386.34690437971614,14295.481527454524,1576.2004608557265
3441,2022-08-07 08:00:00,44021.74,43931.74,30654.98,42626.81,42626.81,97828.32,44008.92,13683.162303824425,14295.481527454524,1576.2004608557265
3442,2022-08-07 12:00:00,70222.49,69760.28,42833.24,68827.42,68827.42,97828.32,69503.09,27075.837821972968,14295.481527454524,1576.2004608557265
3443,2022-08-07 16:00:00,36228.7,35957.54,20071.64,35437.43,35437.43,97828.32,35803.0,9250.954865789563,14295.481527454524,1576.2004608557265
3444,2022-08-07 20:00:00,585.63,579.6600000000001,634.42,840.92,840.92,97828.32,584.68,-501.2728703498747,14295.481527454524,1576.2004608557265
3445,2022-08-08 00:00:00,0.0,0.0,0.0,0.0,0.0,97828.32,0.0,-567.9482913177368,14295.481527454524,1576.2004608557265
3446,2022-08-08 04:00:00,1446.55,1431.77,1479.76,1749.6,1749.6,97828.32,1439.9099999999999,-443.6704141051229,14295.481527454524,1576.2004608557265
3447,2022-08-08 08:00:00,42330.29,43271.17,36585.43,40636.4,40636.4,97828.32,43489.51,8173.646383174062,14295.481527454524,1576.2004608557265
3448,2022-08-08 12:00:00,65253.85,63894.81,58547.200000000004,61207.13,61207.13,97828.32,65088.590000000004,17017.713878628463,14295.481527454524,1576.2004608557265
3449,2022-08-08 16:00:00,33085.97,32035.02,27249.69,32803.38,32803.38,97828.32,32543.78,5521.874037222192,14295.481527454524,1576.2004608557265
3450,2022-08-08 20:00:00,580.61,576.49,580.08,677.94,677.94,97828.32,580.6600000000001,-534.0467945587915,14295.481527454524,1576.2004608557265
3451,2022-08-09 00:00:00,0.0,0.0,0.0,0.0,0.0,97828.32,0.0,-577.3804160546046,14295.481527454524,1576.2004608557265
3452,2022-08-09 04:00:00,1375.38,1392.52,1362.73,1628.98,1628.98,97828.32,1406.41,-390.4836288772803,14295.481527454524,1576.2004608557265
3453,2022-08-09 08:00:00,43184.64,43179.55,42094.49,41948.42,41948.42,97828.32,43468.46,11047.788215346634,14295.481527454524,1576.2004608557265
3454,2022-08-09 12:00:00,69006.93,68719.3,67897.5,68348.73,68348.73,97828.32,69158.37,22711.925135287045,14295.481527454524,1576.2004608557265
3455,2022-08-09 16:00:00,35470.4,34766.38,35013.88,34265.38,34265.38,97828.32,35221.58,6598.910776162744,14295.481527454524,1576.2004608557265
3456,2022-08-09 20:00:00,541.15,538.58,538.12,598.28,598.28,97828.32,536.39,-512.5849374741596,14295.481527454524,1576.2004608557265
3457,2022-08-10 00:00:00,0.0,0.0,0.0,0.0,0.0,97828.32,0.0,-497.14072948056275,14295.481527454524,1576.2004608557265
3458,2022-08-10 04:00:00,1503.95,1609.83,1336.59,1463.95,1463.95,97828.32,1662.55,-366.47032786629165,14295.481527454524,1576.2004608557265
3459,2022-08-10 08:00:00,41997.18,42879.51,41626.72,40530.71,40530.71,97828.32,42741.88,7982.598138408363,14295.481527454524,1576.2004608557265
3460,2022-08-10 12:00:00,67684.0,68740.42,67449.13,66296.29,66296.29,97828.32,68657.24,18704.48907541916,14295.481527454524,1576.2004608557265
3461,2022-08-10 16:00:00,35139.66,35287.17,34700.32,33205.39,33205.39,97828.32,35227.87,5551.075023208558,14295.481527454524,1576.2004608557265
3462,2022-08-10 20:00:00,583.85,504.13,511.9,574.28,574.28,97828.32,506.06,-533.4816986757052,14295.481527454524,1576.2004608557265
3463,2022-08-11 00:00:00,0.0,0.0,0.0,0.0,0.0,97828.32,0.0,-581.9548770502489,14295.481527454524,1576.2004608557265
3464,2022-08-11 04:00:00,1432.76,1568.78,1267.06,1468.62,1468.62,97828.32,1616.21,-491.9397847234551,14295.481527454524,1576.2004608557265
3465,2022-08-11 08:00:00,42481.82,41971.94,41481.14,40233.24,40233.24,97828.32,41828.95,2322.7483783440293,14295.481527454524,1576.2004608557265
3466,2022-08-11 12:00:00,68679.49,68483.55,64449.950000000004,65556.69,65556.69,97828.32,68492.64,14056.80527325079,14295.481527454524,1576.2004608557265
3467,2022-08-11 16:00:00,35336.89,35003.56,31498.1,32526.05,32526.05,97828.32,35013.52,6653.009376010746,14295.481527454524,1576.2004608557265
3468,2022-08-11 20:00:00,481.47,478.25,517.3199999999999,548.78,548.78,97828.32,478.58,-534.7791928730812,14295.481527454524,1576.2004608557265
3469,2022-08-12 00:00:00,0.0,0.0,0.0,0.0,0.0,97828.32,0.0,-531.5218701958936,14295.481527454524,1576.2004608557265
3470,2022-08-12 04:00:00,1242.98,1256.77,1234.64,1402.08,1402.08,97828.32,1255.94,-394.5293356138375,14295.481527454524,1576.2004608557265
3471,2022-08-12 08:00:00,42480.11,42797.1,28039.68,39561.05,39561.05,97828.32,42802.09,5814.646088983789,14295.481527454524,1576.2004608557265
3472,2022-08-12 12:00:00,68700.13,68496.94,46492.97,65752.09,65752.09,97828.32,68474.91,15789.416752562971,14295.481527454524,1576.2004608557265
3473,2022-08-12 16:00:00,35366.56,34924.63,23620.69,32574.2,32574.2,97828.32,34891.26,5966.144169973805,14295.481527454524,1576.2004608557265
3474,2022-08-12 20:00:00,522.92,449.96000000000004,511.09,488.55,488.55,97828.32,451.0,-503.68516841857695,14295.481527454524,1576.2004608557265
3475,2022-08-13 00:00:00,0.0,0.0,0.0,0.0,0.0,97828.32,0.0,-591.206766976202,14295.481527454524,1576.2004608557265
3476,2022-08-13 04:00:00,1197.41,1211.48,1191.1599999999999,1366.3400000000001,1366.3400000000001,97828.32,1210.8700000000001,-470.56583508065904,14295.481527454524,1576.2004608557265
3477,2022-08-13 08:00:00,43257.31,43088.44,41318.71,39879.49,39879.49,97828.32,43101.54,11776.772381392568,14295.481527454524,1576.2004608557265
3478,2022-08-13 12:00:00,65810.6,68953.64,66973.88,65123.22,65123.22,97828.32,68902.5,18301.677205404194,14295.481527454524,1576.2004608557265
3479,2022-08-13 16:00:00,32824.29,34860.59,33988.04,32233.31,32233.31,97828.32,34862.35,6685.803271742761,14295.481527454524,1576.2004608557265
3480,2022-08-13 20:00:00,475.3,424.6,427.84999999999997,459.97999999999996,459.97999999999996,97828.32,424.44,-468.9555082550738,14295.481527454524,1576.2004608557265
3481,2022-08-14 00:00:00,0.0,0.0,0.0,0.0,0.0,97828.32,0.0,-538.1330991455819,14295.481527454524,1576.2004608557265
3482,2022-08-14 04:00:00,1210.8,1241.85,1186.81,1344.27,1344.27,97828.32,1251.99,-470.01858260755426,14295.481527454524,1576.2004608557265
3483,2022-08-14 08:00:00,37542.44,38892.16,37549.94,34160.18,34160.18,97828.32,39736.38,4182.432438494563,14295.481527454524,1576.2004608557265
3484,2022-08-14 12:00:00,59567.77,60633.89,56043.75,56949.66,56949.66,97828.32,63136.04,7135.929971792549,14295.481527454524,1576.2004608557265
3485,2022-08-14 16:00:00,21570.64,26825.48,26571.91,19413.93,19413.93,97828.32,26707.81,3037.668663304299,14295.481527454524,1576.2004608557265
3486,2022-08-14 20:00:00,369.98,421.39,430.75,269.18,269.18,97828.32,433.37,-482.7032826923486,14295.481527454524,1576.2004608557265
3487,2022-08-15 00:00:00,0.0,0.0,0.0,0.0,0.0,97828.32,0.0,-504.3692749352101,14295.481527454524,1576.2004608557265
3488,2022-08-15 04:00:00,973.69,830.8900000000001,1096.29,558.27,558.27,97828.32,786.1500000000001,-443.2696740350779,14295.481527454524,1576.2004608557265
3489,2022-08-15 08:00:00,23595.85,17066.8,23286.15,19779.66,19779.66,97828.32,20435.17,10386.210886376799,14295.481527454524,1576.2004608557265
3490,2022-08-15 12:00:00,37402.89,31398.920000000002,35871.58,38027.32,38027.32,97828.32,33028.09,19240.75000797525,14295.481527454524,1576.2004608557265
3491,2022-08-15 16:00:00,22164.91,19851.13,17171.64,22201.16,22201.16,97828.32,21596.55,7117.4769392534345,14295.481527454524,1576.2004608557265
3492,2022-08-15 20:00:00,406.05,381.03000000000003,353.7,324.73,324.73,97828.32,376.7,-464.4928550485801,14295.481527454524,1576.2004608557265
3493,2022-08-16 00:00:00,0.0,0.0,0.0,0.0,0.0,97828.32,0.0,-579.8565575168188,14295.481527454524,1576.2004608557265
3494,2022-08-16 04:00:00,1157.72,1190.25,860.74,1324.0,1324.0,97828.32,1187.1799999999998,-483.29457073687576,14295.481527454524,1576.2004608557265
3495,2022-08-16 08:00:00,28257.69,32020.5,20242.97,31815.22,31815.22,97828.32,31228.809999999998,3119.780107215308,14295.481527454524,1576.2004608557265
3496,2022-08-16 12:00:00,37161.47,45565.61,35951.87,45624.22,45624.22,97828.32,45702.54,9950.551426698863,14295.481527454524,1576.2004608557265
